"","id_offer","adress","type","price","currency","surface_grnd","surface_good","nb_room","nb_bathroom","lat","lng","colonia","municipio","estado","desc_good","lien","mode"
"6772","AS0JV4V001OG","REFORMA","Casa en Venta",3269000,"$",385,1584,4,3,19.235632,-99.1663392,"San Miguel Xicalco","Tlalpan","Distrito Federal","AS0JV4V001OG",NA,"Venta"
"6773","JO00W4V001EC","San Miguel  Xicalco Las Flores","Casa en Venta",2500000,"$",215,425,3,2.5,19.2356282,-99.1619298,"San Miguel Xicalco","Tlalpan","Distrito Federal","JO00W4V001EC",NA,"Venta"
"6774","AD0084V001ZA","CALLE DEL RIO","Casa en Venta",4100000,"$",300,630,2,2.5,19.2345887,-99.1661486,"San Miguel Xicalco","Tlalpan","Distrito Federal","AD0084V001ZA",NA,"Venta"
"6775","EN00G4V002QK","Del Río","Casa en Venta",4100000,"$",300,630,2,2.5,19.2345887,-99.1661486,"San Miguel Xicalco","Tlalpan","Distrito Federal","EN00G4V002QK",NA,"Venta"
"6776","MA0024V00AZ5","Prolongación Galeana","Casa en Venta",4683000,"$",300,1000,1,3,19.2205675,-99.2074199,"San Miguel Xicalco","Tlalpan","Distrito Federal","MA0024V00AZ5",NA,"Venta"
"6777","CO0VO4V000JE","16 DE SEPTIEMBRE","Casa en Venta",1700000,"$",100,200,3,3,19.2334673,-99.1638982,"San Miguel Xicalco","Tlalpan","Distrito Federal","CO0VO4V000JE",NA,"Venta"
"6778","CO0VL4V000Y2","Privada de la soledad","Casa en Venta",16500000,"$",800,4600,3,9.5,19.2351104,-99.1599462,"San Miguel Xicalco","Tlalpan","Distrito Federal","CO0VL4V000Y2",NA,"Venta"
"6779","CO0TA14V00005","Carretera federal a Cuernavaca","Casa en Venta",4500000,"$",240,240,3,5.5,19.23548759,-99.15815431,"San Miguel Xicalco","Tlalpan","Distrito Federal","CO0TA14V00005",NA,"Venta"
"6780","HD0014V001KW","verona","Casa en Venta",2950000,"$",300,210,3,3,19.27840935,-99.22710872,"Los Encinos","Tlalpan","Distrito Federal","HD0014V001KW",NA,"Venta"
"6781","RT00214V001KP","Tetiz","Casa en Venta",1970000,"$",130,110,3,2.5,19.2760433,-99.2320845,"Pedregal De San Nicolás","Tlalpan","Distrito Federal","RT00214V001KP",NA,"Venta"
"6782","MO0NT14V002PI","TINUM","Casa en Venta",2300000,"$",150,70,3,3,19.27532322,-99.23391707,"Pedregal De San Nicolás 4a Secc.","Tlalpan","Distrito Federal","MO0NT14V002PI",NA,"Venta"
"6783","PR0MV8V001AF","Suzdal","Departamento en Venta",1275000,"$",64,NA,2,2,19.27645801,-99.23090697,"Pedregal De San Nicolás 4a Secc.","Tlalpan","Distrito Federal","PR0MV8V001AF",NA,"Venta"
"6784","SK0064V000JG","Hortensia","Casa en Venta",7e+05,"$",100,120,3,2,19.2880472,-99.1470445,"Ampliación Miguel Hidalgo","Tlalpan","Distrito Federal","SK0064V000JG",NA,"Venta"
"6785","RE0H24V001TX","Hortensia","Casa en Venta",3e+06,"$",330,95,4,3,19.27628724,-99.20799443,"Miguel Hidalgo Amp","Tlalpan","Distrito Federal","RE0H24V001TX",NA,"Venta"
"6786","MA0024V00BH9","ESFUERZO","Casa en Venta",2164000,"$",198,100,3,3,19.28115703,-99.20541525,"Miguel Hidalgo 3a Secc. Amp","Tlalpan","Distrito Federal","MA0024V00BH9",NA,"Venta"
"6787","QU0YH4V002J1","Narciso Mendoza","Casa en Venta",2290000,"$",190,225,3,1,19.27955695,-99.20674563,"Miguel Hidalgo 3a Secc. Amp","Tlalpan","Distrito Federal","QU0YH4V002J1",NA,"Venta"
"6788","QU00U4V001HS","Agustin Duran y Villaseñor","Casa en Venta",2850000,"$",222,200,4,2,19.27945568,-99.20245409,"Miguel Hidalgo 3A Sección","Tlalpan","Distrito Federal","QU00U4V001HS",NA,"Venta"
"6789","JU0NV14V00004","Vicente Heredia","Casa en Venta",2500000,"$",200,170,3,2,19.28251405,-99.21118737,"Ampliación Miguel Hidalgo","Tlalpan","Distrito Federal","JU0NV14V00004",NA,"Venta"
"6790","UN00Q14V000Y3","Melchor Davila","Casa en Venta",2150000,"$",165,81,3,2,19.28078352,-99.20481574,"Miguel Hidalgo","Tlalpan","Distrito Federal","UN00Q14V000Y3",NA,"Venta"
"6791","MI0YQ14V001ZQ","Melchor Dávila","Casa en Venta",2150000,"$",165,81,4,3,19.2811329,-99.20348,"Miguel Hidalgo 3A Sección","Tlalpan","Distrito Federal","MI0YQ14V001ZQ",NA,"Venta"
"6792","IN2ZQ14V0000H","Constitución","Casa en Venta",2280000,"$",172,103,3,2,19.27889697,-99.20548498,"Miguel Hidalgo 2a Secc. Amp","Tlalpan","Distrito Federal","IN2ZQ14V0000H",NA,"Venta"
"6793","AN0NQ14V001J8","Privda. Ignacio Capetillo","Casa en Venta",2100000,"$",158,125,3,3,19.27832881,-99.20587389,"Ampliación Miguel Hidalgo","Tlalpan","Distrito Federal","AN0NQ14V001J8",NA,"Venta"
"6794","RE0HV14V002HO","MELCHOR PEREZ DE SOTO","Casa en Venta",2200000,"$",130,70,3,3,19.2796948,-99.2047468,"Miguel Hidalgo","Tlalpan","Distrito Federal","RE0HV14V002HO",NA,"Venta"
"6795","IN0OS8V001AE","NARCISO MENDOZA 77  DEPTO 1","Departamento en Venta",1650000,"$",120,NA,3,2,19.27738973,-99.2062521,"Miguel Hidalgo 3a Secc. Amp","Tlalpan","Distrito Federal","IN0OS8V001AE",NA,"Venta"
"6796","MA0028R00ANW","ALEJANDRO DURAN","Departamento en Venta",980000,"$",62,NA,2,1,19.28199673,-99.20327292,"Miguel Hidalgo 3A Sección","Tlalpan","Distrito Federal","MA0028R00ANW",NA,"Venta"
"6797","MA0024V008WW","FUENTE DE LA LUNA","Casa en Venta",10800000,"$",750,550,3,3.5,19.30702,-99.2222489,"Fuentes Del Pedregal","Tlalpan","Distrito Federal","MA0024V008WW",NA,"Venta"
"6798","BA0GS4V0000Y","Fuente de la Luna","Casa en Venta",8250000,"$",520,807,6,5,19.3072951,-99.2221615,"Jardines Del Pedregal","Tlalpan","Distrito Federal","BA0GS4V0000Y",NA,"Venta"
"6799","BA0GS4V00008","Fuente de la Luna","Casa en Venta",8250000,"$",520,807,6,5,19.3070729,-99.2222335,"Fuentes Del Pedregal","Tlalpan","Distrito Federal","BA0GS4V00008",NA,"Venta"
"6800","HA0Y24V001SB","CANCÚN","Casa en Venta",3950000,"$",240,249,4,1.5,19.3020028,-99.2215089,"Popular Santa Teresa","Tlalpan","Distrito Federal","HA0Y24V001SB",NA,"Venta"
"6801","LO0NK4V001OM","Fuente de Cantares","Casa en Venta",12700000,"$",545,479,4,4.5,19.30668429,-99.22136121,"Fuentes Del Pedregal","Tlalpan","Distrito Federal","LO0NK4V001OM",NA,"Venta"
"6802","LO0NK4V001OO","Fuente de Luna","Casa en Venta",13900000,"$",488,692,4,4.5,19.30654075,-99.2223117,"Fuentes Del Pedregal","Tlalpan","Distrito Federal","LO0NK4V001OO",NA,"Venta"
"6803","GR0MX4V001HR","Fuente de la luna","Casa en Venta",13900000,"$",448,692,4,5,19.30644443,-99.22233185,"Fuentes Del Pedregal","Tlalpan","Distrito Federal","GR0MX4V001HR",NA,"Venta"
"6804","GR03I4V001ZG","fuente de la luna","Casa en Venta",21249000,"$",670,1250,4,6,19.3072951,-99.2221615,"Fuentes Del Pedregal","Tlalpan","Distrito Federal","GR03I4V001ZG",NA,"Venta"
"6805","IN00714V000DM","TITANIO","Casa en Venta",14890000,"$",519,300,3,3,0,0,"Lomas Del Pedregal","Tlalpan","Distrito Federal","IN00714V000DM",NA,"Venta"
"6806","IN00714V000DN","TITANIO","Casa en Venta",14890000,"$",519,300,3,3,0,0,"Lomas Del Pedregal","Tlalpan","Distrito Federal","IN00714V000DN",NA,"Venta"
"6807","EQ00214V000O9","Titanio","Casa en Venta",14900000,"$",518,300,3,3.5,0,0,"Lomas Del Pedregal","Tlalpan","Distrito Federal","EQ00214V000O9",NA,"Venta"
"6808","RI0NS14V00006","Titanio","Casa en Venta",12525000,"$",420,314,3,3.5,19.30424309,-99.22154501,"Lomas Del Pedregal","Tlalpan","Distrito Federal","RI0NS14V00006",NA,"Venta"
"6809","RI0NS8V00005","Cobalto","Departamento en Venta",12520000,"$",448,NA,3,4.5,19.30412665,-99.22214583,"Lomas Del Pedregal","Tlalpan","Distrito Federal","RI0NS8V00005",NA,"Venta"
"6810","RI0NS8V00007","Cobalto","Departamento en Venta",9650000,"$",314,NA,3,3.5,19.3041239,-99.2213962,"Lomas Del Pedregal Framboyanes","Tlalpan","Distrito Federal","RI0NS8V00007",NA,"Venta"
"6811","IN2ZH8V000YP","COBALTO","Departamento en Venta",7700000,"$",220,NA,3,3.5,19.30486105,-99.2216064,"Jardines Del Pedregal","Tlalpan","Distrito Federal","IN2ZH8V000YP",NA,"Venta"
"6812","IN02B4V002FU","Circuito Fuentes","Casa en Venta",8490000,"$",405,504,3,3,19.30367185,-99.22806741,"Fuentes Del Pedregal","Tlalpan","Distrito Federal","IN02B4V002FU",NA,"Venta"
"6813","CA0CO14V000C9","Canal","Casa en Venta",3800000,"$",213,147,3,3,19.3012558,-99.232475,"Fuentes Del Pedregal","Tlalpan","Distrito Federal","CA0CO14V000C9",NA,"Venta"
"6814","VI00214V001UM","FUENTE DE LA ALEGRIA","Casa en Venta",8300000,"$",457,357,3,3.5,19.3005876,-99.2313178,"Fuentes Del Pedregal","Tlalpan","Distrito Federal","VI00214V001UM",NA,"Venta"
"6815","CA0CO8V000PS","Cobalto 1","Departamento en Venta",8500000,"$",350,NA,3,0,0,0,"Lomas Del Pedregal","Tlalpan","Distrito Federal","CA0CO8V000PS",NA,"Venta"
"6816","CA0CO8V000JQ","Cobalto 1","Departamento en Venta",9500000,"$",297,NA,3,0,0,0,"Lomas Del Pedregal","Tlalpan","Distrito Federal","CA0CO8V000JQ",NA,"Venta"
"6817","US0018V022QO","Cobalto","Departamento en Venta",7700000,"$",220,NA,3,3.5,19.30393932,-99.22304705,"Lomas Del Pedregal","Tlalpan","Distrito Federal","US0018V022QO",NA,"Venta"
"6818","CA0CO8V000G4","Cobalto 1","Departamento en Venta",1.3e+07,"$",347,NA,3,0,0,0,"Lomas Del Pedregal","Tlalpan","Distrito Federal","CA0CO8V000G4",NA,"Venta"
"6819","CA0CO8V000J9","Cobalto 1","Departamento en Venta",11250000,"$",273,NA,3,0,0,0,"Lomas Del Pedregal","Tlalpan","Distrito Federal","CA0CO8V000J9",NA,"Venta"
"6820","US0014V028OR","OPUS","Casa en Venta",2300000,"$",220,198,4,2,19.2752402,-99.2138975,"Lomas Hidalgo","Tlalpan","Distrito Federal","US0014V028OR",NA,"Venta"
"6821","MN0014V001MI","Contoy","Casa en Venta",4950000,"$",441,488,3,3,19.2745747,-99.2163571,"Héroes De Padierna","Tlalpan","Distrito Federal","MN0014V001MI",NA,"Venta"
"6822","CA0CO4V000P3","Nunkini 400","Casa en Venta",4800000,"$",378,NA,3,3,0,0,"Héroes De Padierna","Tlalpan","Distrito Federal","CA0CO4V000P3",NA,"Venta"
"6823","SA0JP14V000Y9","Nunkini","Casa en Venta",2550000,"$",190,100,3,3.5,19.27810183,-99.21340813,"Héroes De Padierna","Tlalpan","Distrito Federal","SA0JP14V000Y9",NA,"Venta"
"6824","QU0YF4V00004","Prolongación Tekax","Casa en Venta",2e+06,"$",231,251,3,2.5,19.27977975,-99.22528506,"Héroes De Padierna","Tlalpan","Distrito Federal","QU0YF4V00004",NA,"Venta"
"6825","HI0N44V001MN","Akil","Casa en Venta",2800000,"$",314,250,4,2.5,19.27464455,-99.22058427,"Héroes De Padierna","Tlalpan","Distrito Federal","HI0N44V001MN",NA,"Venta"
"6826","RE0HH4V001UB","Bochil","Casa en Venta",2400000,"$",230,250,5,4,19.2748503,-99.2234995,"Cultura Maya","Tlalpan","Distrito Federal","RE0HH4V001UB",NA,"Venta"
"6827","SO00B4V003KF","Dzibalchen","Casa en Venta",4400000,"$",568,273,5,4.5,19.277457,-99.2178765,"Cuchilla De Padierna","Tlalpan","Distrito Federal","SO00B4V003KF",NA,"Venta"
"6828","RB0034V001O8","Chapab","Casa en Venta",3290000,"$",300,250,4,2.5,19.274903,-99.2201659,"Cuchilla De Padierna","Tlalpan","Distrito Federal","RB0034V001O8",NA,"Venta"
"6829","MG0084V000N7","CHAPAB","Casa en Venta",2500000,"$",198,200,3,3.5,19.2756643,-99.2196075,"Cuchilla De Padierna","Tlalpan","Distrito Federal","MG0084V000N7",NA,"Venta"
"6830","HO0J24V000YW","CASA JITOTOL","Casa en Venta",2550000,"$",200,224,3,3,19.2762043,-99.2178642,"Cuchilla De Padierna","Tlalpan","Distrito Federal","HO0J24V000YW",NA,"Venta"
"6831","US0014V027YY","CHENALHO","Casa en Venta",3100000,"$",218,196,3,3,19.2734561,-99.2190359,"Lomas Del Pedregal","Tlalpan","Distrito Federal","US0014V027YY",NA,"Venta"
"6832","CE02N14V004NA","Pichucalco","Casa en Venta",2450000,"$",197,144,3,3.5,19.2766672,-99.2163392,"Héroes De Padierna","Tlalpan","Distrito Federal","CE02N14V004NA",NA,"Venta"
